id|start|end|mean|min|max|mean_of_abs|stddev|variance|coeff_var|sum|null_cells|cells|non_null_cells
db_s1a_iw_grd_vv_20160103t044352_20160103t044417_009325_00d7a6_001@scaled|2016-01-03 04:43:52|2016-01-03 04:43:53|-11.2916130629023|-37.2055298981453|22.3635973900067|11.293987604039|2.03015085668374|4.12151250089373|-17.9792811299357|-11829285.8021185|11046393|12094010|1047617
db_s1a_iw_grd_vv_20160106t161903_20160106t161928_009376_00d91a_001@scaled|2016-01-06 16:19:03|2016-01-06 16:19:04|-12.9890534003138|-84.4064923223207|1.5212354127305|12.9890667503595|2.9436201555752|8.66489962030858|-22.6623146803299|-4152574.39397352|11774312|12094010|319698
db_s1a_iw_grd_vv_20160113t161042_20160113t161107_009478_00dc02_001@scaled|2016-01-13 16:10:42|2016-01-13 16:10:43|-9.43293846242839|-24.0751757135538|1.71018994530578|9.43294742312092|2.01747282483406|4.07019659894393|-21.3875329821105|-9882191.58964|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160115t044326_20160115t044351_009500_00dca6_001@scaled|2016-01-15 04:43:26|2016-01-15 04:43:27|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20160115t044351_20160115t044416_009500_00dca6_001@scaled|2016-01-15 04:43:51|2016-01-15 04:43:52|-10.5587323953967|-24.2938455385025|18.013489490316|10.5602685355821|2.03607935224572|4.14561912864135|-19.2833692151663|-11061602.5844599|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160118t161903_20160118t161928_009551_00de1b_001@scaled|2016-01-18 16:19:03|2016-01-18 16:19:04|-12.1494533373634|-85.3795934658879|-0.59385662645099|12.1494533373634|2.8632107284262|8.19797567537491|-23.566580725249|-3737548.47962644|11786379|12094010|307631
db_s1a_iw_grd_vv_20160122t043536_20160122t043601_009602_00dfa7_001@scaled|2016-01-22 04:35:36|2016-01-22 04:35:37|-10.9773686127633|-23.5825260751059|3.46697476563168|10.9773967773049|1.89599506941661|3.59479730325211|-17.271853905062|-11500176.7703148|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160127t044326_20160127t044351_009675_00e1c8_001@scaled|2016-01-27 04:43:26|2016-01-27 04:43:27|-nan|-nan|-nan|-nan|-nan|-nan|-nan|-nan|12094010|12094010|0
db_s1a_iw_grd_vv_20160127t044351_20160127t044416_009675_00e1c8_001@scaled|2016-01-27 04:43:51|2016-01-27 04:43:52|-8.86523901799423|-20.6542864177911|17.8242922515451|8.86669991460745|1.9563802237562|3.82742357990438|-22.0679918475434|-9287410.56527013|11046389|12094010|1047621
db_s1a_iw_grd_vv_20160130t161902_20160130t161927_009726_00e33e_001@scaled|2016-01-30 16:19:02|2016-01-30 16:19:03|-10.3392654683695|-102.183941257483|0.884370308239073|10.339284506289|2.9432985994987|8.66300664581099|-28.4671924567854|-3269358.45522218|11777802|12094010|316208
db_s1a_iw_grd_vv_20160203t043536_20160203t043601_009777_00e4bd_001@scaled|2016-02-03 04:35:36|2016-02-03 04:35:37|-8.93890641963798|-23.4121664870969|7.19630177713307|8.93901699884088|1.98679791090566|3.94736593877908|-22.2264091113074|-9364612.89896682|11046386|12094010|1047624
db_s1a_iw_grd_vv_20160206t161042_20160206t161107_009828_00e62b_001@scaled|2016-02-06 16:10:42|2016-02-06 16:10:43|-9.03044650173671|-22.8381853122866|2.5559724106284|9.03048071617899|1.98004103766303|3.92056251082971|-21.9262805807248|-9460530.54682842|11046384|12094010|1047626
db_s1a_iw_grd_vv_20160211t161852_20160211t161917_009901_00e852_001@scaled|2016-02-11 16:18:52|2016-02-11 16:18:53|-10.1959972224969|-88.5555393759147|-1.13596163552111|10.1959972224969|3.03561326721827|9.21494790811159|-29.7725980203325|-3280511.12635227|11772265|12094010|321745
